bank_count_500m,bus_stop_count_500m,cinema_count_500m,clinic_count_500m,college_count_500m,hospital_count_500m,museum_count_500m,office_count_500m,parking_space_count_500m,recreation_count_500m,retail_count_500m,school_count_500m,temple_count_500m,competitor_count_500m,avg_restaurant_rating_500m,avg_review_ratings_500m,nearest_restaurant_m,place_id,latitude,longitude,search_area,primary_type,searched_as,label,office_count_500m_normalized,retail_count_500m_normalized,bank_count_500m_normalized,commercial_score,bus_stop_count_500m_normalized,parking_space_count_500m_normalized,accessibility_score,college_count_500m_normalized,school_count_500m_normalized,education_score,hospital_count_500m_normalized,clinic_count_500m_normalized,health_activity_score,recreation_count_500m_normalized,cinema_count_500m_normalized,museum_count_500m_normalized,attraction_score,temple_count_500m_normalized,cultural_activity_score,nearest_restaurant_m_normalized,market_gap_score,competitor_count_500m_normalized,avg_restaurant_rating_500m_normalized,avg_review_ratings_500m_normalized,competition_pressure_score,commercial_score_contribution,accessibility_score_contribution,education_score_contribution,health_activity_score_contribution,attraction_score_contribution,cultural_activity_score_contribution,market_gap_score_contribution,competition_pressure_score_contribution,feasibility_score,cluster,feasibility_label
52,1,1,28,11,7,0,41,1,11,49,26,16,8,4.5875,85.125,178.80578036957627,ChIJiyV3QlIZ6zkRH6DAzaeXJqA,27.6981072,85.2984898,New Road,bakery,bakery,1,0.39805825242718446,0.310126582278481,0.5473684210526316,0.41851775191943236,0.09090909090909091,0.043478260869565216,0.06719367588932806,0.171875,0.43333333333333335,0.3026041666666667,0.22580645161290322,0.3684210526315789,0.29711375212224106,0.14285714285714285,0.14285714285714285,0.0,0.09523809523809523,0.15384615384615385,0.15384615384615385,0.04143549574542984,0.04143549574542984,0.9349593495934959,0.10312499999999991,0.9427721088435375,0.6602854861456778,0.0387494812741989,0.010888847649636236,0.03014169796839505,0.03404427293528423,0.015444970159130253,0.03125901053128131,0.0066705589441933815,0.003187586468155945,17.038642593027532,2,Moderate
22,0,0,9,2,2,0,13,2,4,25,7,6,4,4.675000000000001,52.75,46.597725274378135,ChIJ6zvbxfwZ6zkRZWQ7Tta-K9Q,27.6913141,85.2985787,New Road,cake_shop,bakery,1,0.1262135922330097,0.15822784810126583,0.23157894736842105,0.17200679590089885,0.0,0.08695652173913043,0.043478260869565216,0.03125,0.11666666666666667,0.07395833333333333,0.06451612903225806,0.11842105263157894,0.0914685908319185,0.05194805194805195,0.0,0.0,0.017316017316017316,0.057692307692307696,0.057692307692307696,0.010798307769258943,0.010798307769258943,0.967479674796748,0.08124999999999982,0.9647959183673469,0.6711751977213649,0.015925666441216874,0.007045724949764623,0.007366817747869359,0.01048077259650536,0.002808176392569137,0.01172212894923049,0.001738382687995903,0.0032401575120288113,6.032782727718056,1,Low
32,0,0,36,1,11,9,38,6,15,83,26,73,21,4.328571428571429,201.66666666666663,43.02133676388495,ChIJ35G1q1gZ6zkR5FgU2SiWpNQ,27.7078807,85.306105,New Road,cake_shop,bakery,1,0.36893203883495146,0.5253164556962026,0.3368421052631579,0.4103635332647706,0.0,0.2608695652173913,0.13043478260869565,0.015625,0.43333333333333335,0.22447916666666667,0.3548387096774194,0.47368421052631576,0.4142614601018676,0.19480519480519481,0.0,0.25,0.14826839826839827,0.7019230769230769,0.7019230769230769,0.009969534613244358,0.009969534613244358,0.8292682926829268,0.1678571428571427,0.8634920634920636,0.6202058330107111,0.037994503160091654,0.02113717484929387,0.022359848234730237,0.047467443406910594,0.024045010361373235,0.14261923554897094,0.0016049613281423716,0.00299409840479237,30.022227529430523,0,High
65,1,1,42,8,21,17,52,10,22,111,27,86,41,4.425,305.075,220.4951902840856,ChIJqX3UTasZ6zkRd_P_6K-OpSs,27.7080599,85.3098662,New Road,bakery,bakery,1,0.5048543689320388,0.7025316455696202,0.6842105263157895,0.6305321802724828,0.09090909090909091,0.43478260869565216,0.2628458498023715,0.125,0.45,0.2875,0.6774193548387096,0.5526315789473685,0.615025466893039,0.2857142857142857,0.14285714285714285,0.4722222222222222,0.30026455026455023,0.8269230769230769,0.8269230769230769,0.05109637675034869,0.05109637675034869,0.6666666666666666,0.14375000000000004,0.7931462585034014,0.5345209750566894,0.05837935141387232,0.04259460992357703,0.028637207019886517,0.07047164497603836,0.048694558696146764,0.168017181605637,0.008225831182085148,0.0025804471895665908,42.760083200680974,0,High
4,0,0,4,3,2,1,24,4,6,48,12,25,3,4.233333333333333,232.66666666666663,259.612704597316,ChIJAQMT1xgZ6zkRsk1nhxmG1RY,27.6909934,85.30544259999999,New Road,bakery,bakery,1,0.23300970873786409,0.3037974683544304,0.042105263157894736,0.19297081341672973,0.0,0.17391304347826086,0.08695652173913043,0.046875,0.2,0.1234375,0.06451612903225806,0.05263157894736842,0.05857385398981324,0.07792207792207792,0.0,0.027777777777777776,0.035233285233285234,0.2403846153846154,0.2403846153846154,0.06016126041656733,0.06016126041656733,0.975609756097561,0.19166666666666665,0.8424036281179139,0.6698933502940472,0.01786667085605003,0.014091449899529245,0.012295322579190408,0.006711585235813177,0.005713858909880258,0.048842203955127034,0.00968515584394675,0.0032339692804240097,11.84402165599609,1,Low
88,2,2,41,3,21,12,71,20,20,93,16,84,62,4.166101694915255,169.47457627118644,29.333097706258503,ChIJPUQITgAZ6zkRMiEUHiQyBJ8,27.7035549,85.31032739999999,New Road,bakery,bakery,1,0.6893203883495146,0.5886075949367089,0.9263157894736842,0.7347479242533025,0.18181818181818182,0.8695652173913043,0.525691699604743,0.046875,0.26666666666666666,0.15677083333333333,0.6774193548387096,0.5394736842105263,0.608446519524618,0.2597402597402597,0.2857142857142857,0.3333333333333333,0.2929292929292929,0.8076923076923077,0.8076923076923077,0.006797495263831847,0.006797495263831847,0.4959349593495935,0.20847457627118615,0.8853914447134786,0.5299336601114194,0.06802841887000947,0.08518921984715407,0.015615578465554062,0.06971780750389993,0.047504983974294555,0.16410980528922683,0.001094305546839435,0.0025583015217433155,45.38184210187216,0,High
4,0,0,1,1,1,0,2,0,0,0,0,0,3,4.8,19.666666666666668,474.7783379718722,ChIJh92_hqIZ6zkRcSEQIYQOCa8,27.6870644,85.29796499999999,New Road,cake_shop,bakery,1,0.019417475728155338,0.0,0.042105263157894736,0.020507579628683357,0.0,0.0,0.0,0.015625,0.0,0.0078125,0.03225806451612903,0.013157894736842105,0.022707979626485568,0.0,0.0,0.0,0.0,0.0,0.0,0.11002259413758336,0.11002259413758336,0.975609756097561,0.050000000000000044,0.9873015873015872,0.670970447799716,0.001898744005854705,0.0,0.0007781849733664815,0.002601955145768152,0.0,0.0,0.0177121616668183,0.0032391690637086556,2.623021485551629,1,Low
40,1,0,36,11,9,2,46,3,12,75,26,38,11,4.430000000000001,60.1,8.58268849084258,ChIJEdqDk1kY6zkRHG_noTwtr58,27.700021,85.3018055,New Road,bakery,bakery,1,0.44660194174757284,0.47468354430379744,0.42105263157894735,0.4474460392101059,0.09090909090909091,0.13043478260869565,0.11067193675889328,0.171875,0.43333333333333335,0.3026041666666667,0.2903225806451613,0.47368421052631576,0.38200339558573854,0.15584415584415584,0.0,0.05555555555555555,0.07046657046657047,0.36538461538461536,0.36538461538461536,0.001988906352532926,0.001988906352532926,0.9105691056910569,0.14249999999999985,0.959795918367347,0.670955008019468,0.0414278769253358,0.017934572599400858,0.03014169796839505,0.04377120805965116,0.011427717819760517,0.07424015001179309,0.00032018724092410195,0.0032390945268066297,22.25025051520672,2,Moderate
43,7,1,34,16,8,4,47,9,38,65,29,25,33,4.6,236.5757575757576,122.40768738467838,ChIJq766BXsZ6zkRuiyENuqEj4k,27.7196722,85.3092114,New Road,bakery,bakery,1,0.4563106796116505,0.41139240506329117,0.45263157894736844,0.44011155454077006,0.6363636363636364,0.391304347826087,0.5138339920948617,0.25,0.48333333333333334,0.3666666666666667,0.25806451612903225,0.4473684210526316,0.35271646859083194,0.4935064935064935,0.14285714285714285,0.1111111111111111,0.24915824915824913,0.2403846153846154,0.2403846153846154,0.028366103150313758,0.028366103150313758,0.7317073170731707,0.10000000000000009,0.8397443826015255,0.557150566558232,0.040748795870716545,0.08326765849721827,0.0365228147500002,0.040415415441744575,0.040406538093078134,0.048842203955127034,0.004566562066585325,0.0026896935400676216,29.745968221453772,0,High
47,1,1,26,12,7,0,43,1,13,50,23,16,7,4.614285714285714,77.57142857142857,178.80578036957627,ChIJAWj6fIEZ6zkRxnywESDNvwg,27.6997207,85.2985139,New Road,bakery,bakery,1,0.4174757281553398,0.31645569620253167,0.49473684210526314,0.40955608882104483,0.09090909090909091,0.043478260869565216,0.06719367588932806,0.1875,0.38333333333333336,0.28541666666666665,0.22580645161290322,0.34210526315789475,0.28395585738539897,0.16883116883116883,0.14285714285714285,0.0,0.10389610389610389,0.15384615384615385,0.15384615384615385,0.04143549574542984,0.04143549574542984,0.943089430894309,0.09642857142857153,0.9479105928085519,0.6624761983771442,0.03791974395762387,0.010888847649636236,0.02842969102698879,0.03253659799100736,0.016849058355414823,0.03125901053128131,0.0066705589441933815,0.0031981623248288045,16.775167078097457,2,Moderate
47,0,1,35,1,14,11,44,12,23,90,21,85,48,4.231111111111111,199.57777777777773,14.820499875316315,ChIJCzzPMFYY6zkRP9cy8lkkra0,27.703868,85.30628589999999,New Road,bakery,bakery,1,0.42718446601941745,0.569620253164557,0.49473684210526314,0.49718052042974586,0.0,0.5217391304347826,0.2608695652173913,0.015625,0.35,0.1828125,0.45161290322580644,0.4605263157894737,0.4560696095076401,0.2987012987012987,0.14285714285714285,0.3055555555555556,0.24903799903799903,0.8173076923076923,0.8173076923076923,0.003434423418860013,0.003434423418860013,0.6097560975609756,0.1922222222222223,0.8649130763416477,0.5556304653749485,0.04603266451167798,0.04227434969858774,0.018209528376775665,0.0522579589556613,0.04038703686812974,0.1660634934474319,0.0005528960965152853,0.002682355117425096,36.84602830722047,0,High
54,6,2,33,19,9,19,69,17,72,101,31,40,105,4.576923076923077,311.83653846153845,35.22191690089397,ChIJ49fARxEZ6zkR7R6piuG4OLY,27.7152982,85.3093133,New Road,bakery,bakery,1,0.6699029126213593,0.6392405063291139,0.5684210526315789,0.625854823860684,0.5454545454545454,0.7391304347826086,0.642292490118577,0.296875,0.5166666666666667,0.40677083333333336,0.2903225806451613,0.4342105263157895,0.36226655348047543,0.935064935064935,0.2857142857142857,0.5277777777777778,0.5828523328523328,0.38461538461538464,0.38461538461538464,0.008162138745606225,0.008162138745606225,0.14634146341463414,0.10576923076923084,0.7885465724751438,0.34688575555300294,0.05794628702446348,0.10408457312152283,0.040517497613281474,0.04150969564323585,0.09452243732487922,0.07814752632820327,0.001313994840263402,0.0016746216047415102,41.9716633500591,0,High
42,1,0,36,11,9,2,48,3,12,74,26,38,11,4.430000000000001,60.1,8.58268849084258,ChIJE529k1kY6zkRo5aQsjiho-g,27.6999585,85.3017541,New Road,bakery,bakery,1,0.46601941747572817,0.46835443037974683,0.4421052631578947,0.45882637033778995,0.09090909090909091,0.13043478260869565,0.11067193675889328,0.171875,0.43333333333333335,0.3026041666666667,0.2903225806451613,0.47368421052631576,0.38200339558573854,0.15584415584415584,0.0,0.05555555555555555,0.07046657046657047,0.36538461538461536,0.36538461538461536,0.001988906352532926,0.001988906352532926,0.9105691056910569,0.14249999999999985,0.959795918367347,0.670955008019468,0.04248155248844852,0.017934572599400858,0.03014169796839505,0.04377120805965116,0.011427717819760517,0.07424015001179309,0.00032018724092410195,0.0032390945268066297,22.35561807151799,2,Moderate
0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.65,204.5,157.74640403085849,ChIJufuvGNAZ6zkR0QKi0Tj-FjA,27.7135763,85.2888716,New Road,bakery,bakery,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036555308444545354,0.036555308444545354,0.983739837398374,0.08749999999999991,0.8615646258503401,0.644268154416238,0.0,0.0,0.0,0.0,0.0,0.0,0.005884914258070748,0.0031102613853727945,0.8995175643443543,1,Low
47,0,1,33,1,14,11,46,11,22,90,21,79,48,4.237777777777778,199.57777777777773,3.507691082338321,ChIJg9zqViMZ6zkRweCDKJcTUM8,27.7038993,85.3061398,New Road,bakery,bakery,1,0.44660194174757284,0.569620253164557,0.49473684210526314,0.5036530123391311,0.0,0.4782608695652174,0.2391304347826087,0.015625,0.35,0.1828125,0.45161290322580644,0.4342105263157895,0.44291171477079794,0.2857142857142857,0.14285714285714285,0.3055555555555556,0.24470899470899474,0.7596153846153846,0.7596153846153846,0.0008128535812326665,0.0008128535812326665,0.6097560975609756,0.1905555555555556,0.8649130763416477,0.555074909819393,0.046631935875652064,0.03875148722370542,0.018209528376775665,0.05075028401138442,0.039684992769987465,0.15434136449820143,0.00013085852187998088,0.0026796731239414366,35.11801244015279,0,High
32,0,0,38,4,11,5,41,7,20,91,28,70,21,4.542857142857144,238.1428571428572,99.78862950955904,ChIJIzfiKTMZ6zkRvrpVsAY7d7U,27.7087332,85.3064311,New Road,bakery,bakery,1,0.39805825242718446,0.5759493670886076,0.3368421052631579,0.43694990825964997,0.0,0.30434782608695654,0.15217391304347827,0.0625,0.4666666666666667,0.26458333333333334,0.3548387096774194,0.5,0.4274193548387097,0.2597402597402597,0.0,0.1388888888888889,0.13287638287638287,0.6730769230769231,0.6730769230769231,0.02312448358738374,0.02312448358738374,0.8292682926829268,0.1142857142857141,0.8386783284742468,0.5940774451476293,0.04045606718046618,0.02466003732417618,0.02635453109801151,0.048975118351187466,0.021548853567978445,0.1367581710743557,0.003722731635006181,0.002867961306015199,30.534347153719686,0,High
43,0,0,33,1,10,10,45,11,23,73,24,81,47,4.2377777777777785,175.35555555555555,106.51502401583244,ChIJUzItGgAZ6zkRQ5kDcA7Iw4o,27.7022853,85.3054679,New Road,bakery,bakery,1,0.4368932038834951,0.4620253164556962,0.45263157894736844,0.4505166997621866,0.0,0.4782608695652174,0.2391304347826087,0.015625,0.4,0.2078125,0.3225806451612903,0.4342105263157895,0.37839558573853993,0.2987012987012987,0.0,0.2777777777777778,0.19215969215969217,0.7788461538461539,0.7788461538461539,0.024683222294659878,0.024683222294659878,0.6178861788617886,0.19055555555555537,0.8813907785336357,0.5632775043169932,0.04171218148115589,0.03875148722370542,0.020699720291548408,0.04335781331686557,0.031162957467538065,0.1582487408146116,0.003973667655884562,0.0027192718729264357,34.0625840124236,0,High
51,8,2,28,40,19,3,61,11,16,109,32,19,25,4.336,205.68,107.9223989843997,ChIJud91mQAZ6zkR4uu7r027z64,27.705858,85.3172369,New Road,bakery,bakery,1,0.5922330097087378,0.689873417721519,0.5368421052631579,0.6063161775644715,0.7272727272727273,0.4782608695652174,0.6027667984189724,0.625,0.5333333333333333,0.5791666666666666,0.6129032258064516,0.3684210526315789,0.49066213921901525,0.2077922077922078,0.2857142857142857,0.08333333333333333,0.19227994227994227,0.18269230769230768,0.18269230769230768,0.02500935984682268,0.02500935984682268,0.7967479674796748,0.16599999999999993,0.8607619047619047,0.6078366240805265,0.05613725406157011,0.09767936862173683,0.05768944602556849,0.05622168501884082,0.031182458692486457,0.03712007500589654,0.004026171426540108,0.0029343849568445666,34.29908438094839,0,High
22,0,0,9,1,2,0,13,2,4,25,7,6,4,4.775,60.75,46.597725274378135,ChIJR7r7Q-IZ6zkRUTOTZzUvQkg,27.6914158,85.29903709999999,New Road,bakery,bakery,1,0.1262135922330097,0.15822784810126583,0.23157894736842105,0.17200679590089885,0.0,0.08695652173913043,0.043478260869565216,0.015625,0.11666666666666667,0.06614583333333333,0.06451612903225806,0.11842105263157894,0.0914685908319185,0.05194805194805195,0.0,0.0,0.017316017316017316,0.057692307692307696,0.057692307692307696,0.010798307769258943,0.010798307769258943,0.967479674796748,0.05624999999999991,0.9593537414965987,0.6610278054311155,0.015925666441216874,0.007045724949764623,0.006588632774502877,0.01048077259650536,0.002808176392569137,0.01172212894923049,0.001738382687995903,0.003191170080031355,5.950065487181662,1,Low
17,1,1,8,5,2,0,12,0,4,20,10,3,2,4.25,249.5,280.2845184516856,ChIJ_WK4kxUZ6zkRxuqkT5HgKco,27.6970722,85.2928345,New Road,bakery,bakery,1,0.11650485436893204,0.12658227848101267,0.17894736842105263,0.14067816709033246,0.09090909090909091,0.0,0.045454545454545456,0.078125,0.16666666666666666,0.12239583333333333,0.06451612903225806,0.10526315789473684,0.08488964346349745,0.05194805194805195,0.14285714285714285,0.0,0.06493506493506494,0.028846153846153848,0.028846153846153848,0.06495163605902497,0.06495163605902497,0.983739837398374,0.1875,0.830952380952381,0.6673974061169184,0.013025029347870667,0.007365985174753924,0.012191564582741543,0.009726935124366924,0.010530661472134266,0.005861064474615245,0.010456342057915636,0.0032219198895904622,7.237950212398866,1,Low
12,3,0,33,15,8,2,75,1,19,58,17,15,18,4.338888888888889,116.77777777777776,16.650924314793436,ChIJ37w_FQAZ6zkRpQr6vtW2XkU,27.6871035,85.3141129,New Road,bakery,bakery,1,0.7281553398058253,0.3670886075949367,0.12631578947368421,0.40718657895814875,0.2727272727272727,0.043478260869565216,0.15810276679841895,0.234375,0.2833333333333333,0.25885416666666666,0.25806451612903225,0.4342105263157895,0.34613752122241087,0.24675324675324675,0.0,0.05555555555555555,0.10076960076960077,0.14423076923076922,0.14423076923076922,0.003858596194021536,0.003858596194021536,0.8536585365853658,0.16527777777777786,0.9212396069538926,0.6467253071056788,0.03770035713916701,0.02562081799914408,0.025783862117542754,0.039661577969606135,0.016342026506756507,0.029305322373076217,0.0006211822228988247,0.003122123506875381,17.815726983506693,2,Moderate
12,0,0,18,3,7,1,22,5,22,71,25,26,3,4.833333333333333,9.333333333333334,190.42167766525688,ChIJx-cVRgAZ6zkRKmY4weRs74A,27.7095472,85.3009441,New Road,bakery,bakery,1,0.21359223300970873,0.44936708860759494,0.12631578947368421,0.26309170369699597,0.0,0.21739130434782608,0.10869565217391304,0.046875,0.4166666666666667,0.23177083333333334,0.22580645161290322,0.23684210526315788,0.23132427843803055,0.2857142857142857,0.0,0.027777777777777776,0.10449735449735449,0.25,0.25,0.04412730169252896,0.04412730169252896,0.975609756097561,0.04166666666666674,0.9943310657596373,0.670535829507955,0.02435898357727578,0.017614312374411557,0.023086154209872287,0.026505898213899867,0.016946564480156804,0.05079589211333212,0.007103903590213103,0.003237070905541167,16.96487794647027,2,Moderate
43,0,1,35,1,13,11,44,10,22,81,21,82,47,4.227272727272728,179.97727272727272,68.04983424766382,ChIJlZo6ylcY6zkRKYH2jb1ST0Y,27.7035581,85.3055371,New Road,bakery,bakery,1,0.42718446601941745,0.5126582278481012,0.45263157894736844,0.4641580909382957,0.0,0.43478260869565216,0.21739130434782608,0.015625,0.35,0.1828125,0.41935483870967744,0.4605263157894737,0.4399405772495756,0.2857142857142857,0.14285714285714285,0.3055555555555556,0.24470899470899474,0.7884615384615384,0.7884615384615384,0.01576950483154541,0.01576950483154541,0.6178861788617886,0.1931818181818179,0.8782467532467533,0.5631049167634533,0.04297520277358226,0.035228624748823115,0.018209528376775665,0.05040984128203159,0.039684992769987465,0.16020242897281667,0.002538678724778336,0.002718438691277317,35.196773634007236,0,High
14,2,0,35,10,9,2,53,1,17,56,11,18,12,4.158333333333333,133.83333333333334,209.4337575633797,ChIJW4PT6gIZ6zkRSiHerBIK7sE,27.6888655,85.31281609999999,New Road,bakery,bakery,1,0.5145631067961165,0.35443037974683544,0.14736842105263157,0.3387873025318611,0.18181818181818182,0.043478260869565216,0.11264822134387352,0.15625,0.18333333333333332,0.16979166666666667,0.2903225806451613,0.4605263157894737,0.37542444821731746,0.22077922077922077,0.0,0.05555555555555555,0.0921115921115921,0.17307692307692307,0.17307692307692307,0.048533059459991375,0.048533059459991375,0.9024390243902439,0.2104166666666667,0.9096371882086168,0.6741642930885091,0.03136744421278912,0.01825483282439016,0.016912553421164867,0.04301737058751272,0.014937938310471936,0.035166386847691466,0.007813171486083213,0.003254587633762904,17.07242853238664,2,Moderate
16,3,0,49,12,13,7,82,1,19,81,16,14,19,4.326315789473685,106.57894736842104,63.4173381166245,ChIJLbrck7QZ6zkR_m3rjaRm6hI,27.6865509,85.3154349,New Road,bakery,bakery,1,0.7961165048543689,0.5126582278481012,0.16842105263157894,0.4923985951113497,0.2727272727272727,0.043478260869565216,0.15810276679841895,0.1875,0.26666666666666666,0.22708333333333333,0.41935483870967744,0.6447368421052632,0.5320458404074703,0.24675324675324675,0.0,0.19444444444444445,0.14706589706589707,0.1346153846153846,0.1346153846153846,0.01469599494091628,0.01469599494091628,0.8455284552845529,0.1684210526315788,0.9281775868242034,0.6473756982467783,0.04558991835639546,0.02562081799914408,0.022619243225852396,0.0609635658919697,0.02384999811188927,0.027351634214871138,0.002365858033875753,0.0031252633275194474,21.148629916151723,2,Moderate
94,0,1,50,2,24,14,70,16,16,132,19,104,56,4.238888888888888,180.40740740740745,70.07039607003823,ChIJY5ZUUP8Y6zkRFtww2K2KiPc,27.7055103,85.3089358,New Road,bakery,bakery,1,0.6796116504854369,0.8354430379746836,0.9894736842105263,0.8348427908902156,0.0,0.6956521739130435,0.34782608695652173,0.03125,0.31666666666666665,0.17395833333333333,0.7741935483870968,0.6578947368421053,0.716044142614601,0.2077922077922078,0.14285714285714285,0.3888888888888889,0.2465127465127465,1.0,1.0,0.016237739027449617,0.016237739027449617,0.5447154471544715,0.190277777777778,0.8779541446208113,0.5376491231843535,0.07729594490110879,0.05636579959811698,0.01732758540696032,0.082046697774035,0.039977511144213405,0.20318356845332847,0.0026140581488029776,0.0025955486007763623,48.14067140273423,0,High
10,3,1,12,10,6,3,50,2,16,45,6,10,18,4.316666666666666,217.11111111111111,73.1800986927733,ChIJe3dsNAkZ6zkR0D6eEhkrEBI,27.7189916,85.3177753,New Road,bakery,bakery,1,0.4854368932038835,0.2848101265822785,0.10526315789473684,0.2918367258936329,0.2727272727272727,0.08695652173913043,0.17984189723320157,0.15625,0.1,0.128125,0.1935483870967742,0.15789473684210525,0.17572156196943972,0.2077922077922078,0.14285714285714285,0.08333333333333333,0.14466089466089466,0.09615384615384616,0.09615384615384616,0.016958364890481362,0.016958364890481362,0.8536585365853658,0.1708333333333334,0.8529856386999244,0.6258258362062078,0.027020411185128934,0.029143680474026393,0.012762233563210296,0.02013475570743953,0.02345997361292133,0.019536881582050816,0.0027300692453178224,0.0030212294662996133,13.780923483639473,2,Moderate
39,0,0,29,2,11,10,34,6,19,75,23,81,46,4.20888888888889,182.11111111111111,106.51502401583244,ChIJlzVNmFcY6zkR5Opt5MD6uRw,27.7025808,85.3044402,New Road,bakery,bakery,1,0.3300970873786408,0.47468354430379744,0.4105263157894737,0.4051023158239706,0.0,0.2608695652173913,0.13043478260869565,0.03125,0.38333333333333336,0.20729166666666668,0.3548387096774194,0.3815789473684211,0.36820882852292025,0.24675324675324675,0.0,0.2777777777777778,0.17484367484367483,0.7788461538461539,0.7788461538461539,0.024683222294659878,0.024683222294659878,0.6260162601626016,0.1977777777777776,0.8767951625094482,0.5668630668166091,0.03750738058102118,0.02113717484929387,0.020647841293323976,0.042190581101941536,0.028354781074968922,0.1582487408146116,0.003973667655884562,0.0027365814923930396,31.479674886343872,0,High
77,0,2,39,3,11,11,63,16,17,65,23,87,59,4.254545454545455,173.4909090909091,12.113390071432912,ChIJPT-8M-oZ6zkRPtb8NslfnPM,27.7027218,85.3077122,New Road,bakery,bakery,1,0.6116504854368932,0.41139240506329117,0.8105263157894737,0.611189735429886,0.0,0.6956521739130435,0.34782608695652173,0.046875,0.38333333333333336,0.21510416666666668,0.3548387096774194,0.5131578947368421,0.43399830220713076,0.22077922077922077,0.2857142857142857,0.3055555555555556,0.2706830206830207,0.8365384615384616,0.8365384615384616,0.002807092263629038,0.002807092263629038,0.5203252032520326,0.1863636363636363,0.8826592455163884,0.5297826950440191,0.056588484238494496,0.05636579959811698,0.02142602626669046,0.0497289558233259,0.04389725735884117,0.1699708697638421,0.00045190419637713644,0.002557572724554665,40.09868699702429,0,High
2,0,0,2,1,1,0,1,0,2,12,1,1,1,4.2,544.0,475.5802623464297,ChIJgcajSrAZ6zkR7kWa4PUX9Ac,27.7135174,85.29369369999999,New Road,bakery,bakery,1,0.009708737864077669,0.0759493670886076,0.021052631578947368,0.03557024551054421,0.0,0.0,0.0,0.015625,0.016666666666666666,0.01614583333333333,0.03225806451612903,0.02631578947368421,0.02928692699490662,0.025974025974025976,0.0,0.0,0.008658008658008658,0.009615384615384616,0.009615384615384616,0.11020842780549643,0.11020842780549643,0.991869918699187,0.19999999999999996,0.6306122448979592,0.607494054532382,0.003293357464547474,0.0,0.001608248944957395,0.0033557926179065885,0.0014040881962845684,0.0019536881582050817,0.01774207839433245,0.0029327311721120838,3.228998494834564,1,Low
33,1,0,27,11,9,1,37,1,13,68,27,25,7,4.7,84.66666666666667,41.16277343520175,ChIJH7BXagAZ6zkRW5nM8NgGEco,27.7014957,85.2995246,New Road,bakery,bakery,1,0.3592233009708738,0.43037974683544306,0.3473684210526316,0.3789904896196495,0.09090909090909091,0.043478260869565216,0.06719367588932806,0.171875,0.45,0.3109375,0.2903225806451613,0.35526315789473684,0.3227928692699491,0.16883116883116883,0.0,0.027777777777777776,0.06553631553631555,0.2403846153846154,0.2403846153846154,0.009538841082313253,0.009538841082313253,0.943089430894309,0.07499999999999996,0.9430839002267574,0.6537244437070221,0.03508975381154962,0.010888847649636236,0.03097176193998596,0.036986670810405235,0.010628167596876249,0.048842203955127034,0.0015356254475580157,0.0031559124566362647,17.80989436677746,2,Moderate
29,1,0,18,4,8,1,50,7,9,65,13,54,9,4.522222222222222,15.333333333333334,249.8142316703216,ChIJF7DK7FAY6zkRYU0G5e3HHCQ,27.6969948,85.3046193,New Road,bakery,bakery,1,0.4854368932038835,0.41139240506329117,0.30526315789473685,0.4006974853873038,0.09090909090909091,0.30434782608695654,0.19762845849802374,0.0625,0.21666666666666667,0.13958333333333334,0.25806451612903225,0.23684210526315788,0.24745331069609505,0.11688311688311688,0.0,0.027777777777777776,0.04822029822029822,0.5192307692307693,0.5192307692307693,0.05789061467771588,0.05789061467771588,0.926829268292683,0.11944444444444446,0.990249433106576,0.6788410486145677,0.037099548670095454,0.03202602249893011,0.013903571524147803,0.02835401588752958,0.007819991204307111,0.1054991605430744,0.009319612341452014,0.003277165083884909,23.72990877534214,2,Moderate
10,0,0,12,3,7,2,18,5,15,57,18,20,3,4.833333333333333,9.666666666666666,190.42167766525688,ChIJhYtTtfYY6zkR-oMXPmHgu7U,27.7105622,85.299386,New Road,bakery,bakery,1,0.17475728155339806,0.36075949367088606,0.10526315789473684,0.21359331103967363,0.0,0.21739130434782608,0.10869565217391304,0.046875,0.3,0.1734375,0.22580645161290322,0.15789473684210525,0.19185059422750422,0.19480519480519481,0.0,0.05555555555555555,0.08345358345358345,0.19230769230769232,0.19230769230769232,0.04412730169252896,0.04412730169252896,0.975609756097561,0.04166666666666674,0.9941043083900226,0.6704602437180834,0.019776054823163833,0.017614312374411557,0.017275706408735887,0.021982873381069246,0.013533850114187368,0.03907376316410163,0.007103903590213103,0.0032367060084685603,13.959716986435119,2,Moderate
18,3,0,18,9,9,1,22,1,14,35,16,11,4,4.125,83.75,289.0311030195303,ChIJ13fucv0Z6zkRRPZ9S_IFc50,27.7231886,85.3103678,New Road,bakery,bakery,1,0.21359223300970873,0.22151898734177214,0.18947368421052632,0.20819496818733574,0.2727272727272727,0.043478260869565216,0.15810276679841895,0.140625,0.26666666666666666,0.20364583333333333,0.2903225806451613,0.23684210526315788,0.2635823429541596,0.18181818181818182,0.0,0.027777777777777776,0.06986531986531987,0.10576923076923077,0.10576923076923077,0.06697852281234404,0.06697852281234404,0.967479674796748,0.21875,0.9437074829931973,0.7099790525966485,0.019276236155236357,0.02562081799914408,0.02028468830575295,0.030202133561159302,0.011330211695018532,0.021490569740255896,0.010782643633846721,0.0034274865466783046,14.241478763709214,2,Moderate
